Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36081115500,"Census Tract 1155, Queens County, New York",4115500,2440,1637,397,50,46,1169,602,803,171,15
36081115700,"Census Tract 1157, Queens County, New York",4115700,3423,3260,654,102,0,2446,301,163,31,11
36081115900,"Census Tract 1159, Queens County, New York",4115900,4388,4160,361,63,11,3581,470,228,70,0
36081116100,"Census Tract 1161, Queens County, New York",4116100,4491,3803,372,119,0,3211,684,688,145,51
36081116300,"Census Tract 1163, Queens County, New York",4116300,9464,7741,880,444,0,6388,1514,1723,595,50
36081116700,"Census Tract 1167, Queens County, New York",4116700,1985,1602,124,40,27,1430,279,383,100,2
36081117100,"Census Tract 1171, Queens County, New York",4117100,2488,1773,629,11,0,1106,498,715,236,33
36081117500,"Census Tract 1175, Queens County, New York",4117500,4904,4306,1817,19,0,2470,250,598,384,13
36081118100,"Census Tract 1181, Queens County, New York",4118100,1581,1375,676,12,0,671,104,206,134,0
36081118500,"Census Tract 1185, Queens County, New York",4118500,2207,1514,158,37,0,1294,638,693,167,0
36081118700,"Census Tract 1187, Queens County, New York",4118700,2341,1755,239,3,0,1499,328,586,284,2
36081118900,"Census Tract 1189, Queens County, New York",4118900,2418,2107,314,31,0,1762,131,311,186,0
36081119100,"Census Tract 1191, Queens County, New York",4119100,3314,2246,235,0,0,1929,975,1068,281,0
36081119300,"Census Tract 1193, Queens County, New York",4119300,1956,1716,355,36,0,1288,202,240,97,0
36081119500,"Census Tract 1195, Queens County, New York",4119500,1390,1017,363,44,44,524,297,373,120,58
36081119900,"Census Tract 1199, Queens County, New York",4119900,1564,1335,312,12,0,990,234,229,17,13
36081120100,"Census Tract 1201, Queens County, New York",4120100,1791,1651,202,72,0,1343,121,140,77,8
36081120300,"Census Tract 1203, Queens County, New York",4120300,1494,1335,332,0,0,976,78,159,135,0
36081120500,"Census Tract 1205, Queens County, New York",4120500,2901,2708,123,125,41,2270,311,193,70,13
36081120700,"Census Tract 1207, Queens County, New York",4120700,2937,2194,821,10,24,1280,289,743,533,41
36081121100,"Census Tract 1211, Queens County, New York",4121100,0,0,0,0,0,0,0,0,0,0
36081121500,"Census Tract 1215, Queens County, New York",4121500,4543,3692,615,178,0,2875,418,851,473,17
36081122300,"Census Tract 1223, Queens County, New York",4122300,3670,3340,1378,12,0,1831,335,330,95,19
36081122701,"Census Tract 1227.01, Queens County, New York",4122701,11979,8188,3183,920,24,3839,2645,3791,1397,131
36081122702,"Census Tract 1227.02, Queens County, New York",4122702,8227,5178,1762,1972,0,1222,2468,3049,999,485
36081124100,"Census Tract 1241, Queens County, New York",4124100,3746,3504,1074,264,0,2058,282,242,166,10
36081124700,"Census Tract 1247, Queens County, New York",4124700,3403,3288,1976,43,0,1291,101,115,27,0
36081125700,"Census Tract 1257, Queens County, New York",4125700,3260,2971,544,366,0,1879,500,289,92,61
36081126500,"Census Tract 1265, Queens County, New York",4126500,1608,1426,594,75,0,607,331,182,163,0
36081126700,"Census Tract 1267, Queens County, New York",4126700,4756,3781,1596,618,5,1332,998,975,412,77
36081127700,"Census Tract 1277, Queens County, New York",4127700,3179,3167,2551,154,0,457,14,12,8,0
36081128300,"Census Tract 1283, Queens County, New York",4128300,37,37,33,0,0,4,0,0,0,0
36081129102,"Census Tract 1291.02, Queens County, New York",4129102,3790,3539,2102,4,0,1321,283,251,192,0
36081129103,"Census Tract 1291.03, Queens County, New York",4129103,3872,3429,2285,106,0,956,335,443,281,8
36081129104,"Census Tract 1291.04, Queens County, New York",4129104,4350,3910,1525,150,0,2128,222,440,408,0
36081130100,"Census Tract 1301, Queens County, New York",4130100,3994,2993,1213,726,93,869,862,1001,384,49
36081133300,"Census Tract 1333, Queens County, New York",4133300,3686,3350,1790,68,0,1414,291,336,201,0
36081133900,"Census Tract 1339, Queens County, New York",4133900,1322,1152,655,2,0,495,69,170,101,0
36081134100,"Census Tract 1341, Queens County, New York",4134100,3572,3323,934,0,0,2311,207,249,190,0
36081134700,"Census Tract 1347, Queens County, New York",4134700,9943,8640,2389,873,146,4729,1631,1303,630,17
36081136700,"Census Tract 1367, Queens County, New York",4136700,6164,4992,2038,40,0,2835,882,1172,474,0
36081137700,"Census Tract 1377, Queens County, New York",4137700,6363,5878,1734,495,97,3412,542,485,244,12
36081138501,"Census Tract 1385.01, Queens County, New York",4138501,4625,4425,1498,49,23,2825,92,200,118,50
36081138502,"Census Tract 1385.02, Queens County, New York",4138502,37,16,16,0,0,0,0,21,21,0
36081139900,"Census Tract 1399, Queens County, New York",4139900,1956,1833,779,5,0,991,152,123,105,0
36081140300,"Census Tract 1403, Queens County, New York",4140300,2140,1916,664,0,0,1231,135,224,131,0
36081140901,"Census Tract 1409.01, Queens County, New York",4140901,1017,924,351,7,0,558,38,93,73,9
36081140902,"Census Tract 1409.02, Queens County, New York",4140902,3241,3118,815,46,0,2207,175,123,66,1
36081141700,"Census Tract 1417, Queens County, New York",4141700,5102,4372,1383,169,0,2654,1111,730,304,12
36081142900,"Census Tract 1429, Queens County, New York",4142900,3444,3191,1467,0,13,1682,202,253,122,0
36081143500,"Census Tract 1435, Queens County, New York",4143500,2246,2095,809,0,0,1229,215,151,42,0
36081144100,"Census Tract 1441, Queens County, New York",4144100,3047,2832,951,22,0,1839,161,215,128,0
36081144700,"Census Tract 1447, Queens County, New York",4144700,3100,2514,448,358,0,1756,364,586,215,2
36081145101,"Census Tract 1451.01, Queens County, New York",4145101,1520,1392,771,0,0,609,84,128,89,0
36081145102,"Census Tract 1451.02, Queens County, New York",4145102,2539,2345,671,180,0,1447,187,194,107,0
36081145900,"Census Tract 1459, Queens County, New York",4145900,2788,2225,1133,17,10,1025,194,563,465,0
36081146300,"Census Tract 1463, Queens County, New York",4146300,3295,2850,1583,126,0,1141,401,445,65,0
36081146700,"Census Tract 1467, Queens County, New York",4146700,3002,2679,1412,1,0,1256,96,323,276,0
36081147100,"Census Tract 1471, Queens County, New York",4147100,3403,2891,1353,21,0,1431,500,512,238,30
36081147900,"Census Tract 1479, Queens County, New York",4147900,4898,3648,2011,68,0,1510,982,1250,584,11
36081148300,"Census Tract 1483, Queens County, New York",4148300,2894,2722,1857,19,0,804,194,172,84,0
36081150701,"Census Tract 1507.01, Queens County, New York",4150701,3190,2844,1768,16,0,950,183,346,332,0
36081150702,"Census Tract 1507.02, Queens County, New York",4150702,3237,2866,1714,23,0,1121,272,371,109,6
36081152901,"Census Tract 1529.01, Queens County, New York",4152901,6684,6173,2251,26,0,3840,185,511,408,30
36081152902,"Census Tract 1529.02, Queens County, New York",4152902,4926,4733,2177,85,0,2109,723,193,178,0
36081155101,"Census Tract 1551.01, Queens County, New York",4155101,1762,1744,1722,0,0,0,44,18,18,0
36081155102,"Census Tract 1551.02, Queens County, New York",4155102,9044,7475,4224,921,0,2194,1054,1569,818,8
36081156700,"Census Tract 1567, Queens County, New York",4156700,1516,1201,328,253,0,607,111,315,161,72
36081157101,"Census Tract 1571.01, Queens County, New York",4157101,8468,7282,2233,234,0,4696,952,1186,464,40
36081157102,"Census Tract 1571.02, Queens County, New York",4157102,2268,1810,337,59,33,1319,266,458,241,47
36081157901,"Census Tract 1579.01, Queens County, New York",4157901,5228,4852,1466,199,0,2852,825,376,206,0
36081157902,"Census Tract 1579.02, Queens County, New York",4157902,4199,3781,1256,49,100,2170,583,418,303,2
36081157903,"Census Tract 1579.03, Queens County, New York",4157903,4097,3833,1393,131,0,2260,162,264,175,0
36081161700,"Census Tract 1617, Queens County, New York",4161700,4806,3705,2004,322,47,1250,596,1101,736,16
36081162100,"Census Tract 1621, Queens County, New York",4162100,7003,4934,1354,325,0,2792,1866,2069,1077,9
36081990100,"Census Tract 9901, Queens County, New York",4990100,0,0,0,0,0,0,0,0,0,0
36085000300,"Census Tract 3, Richmond County, New York",5000300,1927,1445,768,245,10,396,278,482,288,29
36085000600,"Census Tract 6, Richmond County, New York",5000600,2217,1816,1402,95,0,275,289,401,205,64
36085000700,"Census Tract 7, Richmond County, New York",5000700,6051,4191,886,2313,0,145,2315,1860,832,386
36085000800,"Census Tract 8, Richmond County, New York",5000800,5843,4327,2879,401,0,948,858,1516,1055,0
36085000900,"Census Tract 9, Richmond County, New York",5000900,1757,1356,367,823,0,110,206,401,225,118
36085001100,"Census Tract 11, Richmond County, New York",5001100,3346,2326,489,1566,0,85,688,1020,366,296
36085001700,"Census Tract 17, Richmond County, New York",5001700,1452,1027,553,310,0,119,313,425,186,16
36085001800,"Census Tract 18, Richmond County, New York",5001800,572,483,336,78,10,10,124,89,67,0
36085002001,"Census Tract 20.01, Richmond County, New York",5002001,2648,2124,1642,172,84,207,363,524,311,13
36085002002,"Census Tract 20.02, Richmond County, New York",5002002,3467,3323,2743,65,0,383,277,144,130,0
36085002100,"Census Tract 21, Richmond County, New York",5002100,4403,2588,884,1343,0,196,1012,1815,1070,100
36085002700,"Census Tract 27, Richmond County, New York",5002700,2376,1574,617,631,0,62,802,802,370,135
36085002900,"Census Tract 29, Richmond County, New York",5002900,4982,2722,342,2149,0,168,982,2260,1341,167
36085003300,"Census Tract 33, Richmond County, New York",5003300,3571,3043,1811,918,0,314,256,528,250,22
36085003600,"Census Tract 36, Richmond County, New York",5003600,2769,1831,1153,178,0,462,438,938,585,6
36085003900,"Census Tract 39, Richmond County, New York",5003900,2431,1951,1186,461,0,202,276,480,398,22
36085004000,"Census Tract 40, Richmond County, New York",5004000,12211,7764,1005,4708,211,1397,2162,4447,2853,444
36085004700,"Census Tract 47, Richmond County, New York",5004700,3127,2980,2437,240,27,248,57,147,146,0
36085005000,"Census Tract 50, Richmond County, New York",5005000,4105,3532,2353,468,0,697,271,573,306,15
36085005900,"Census Tract 59, Richmond County, New York",5005900,2986,2506,2125,132,0,225,145,480,273,110
36085006400,"Census Tract 64, Richmond County, New York",5006400,3501,2792,1897,548,0,332,158,709,566,15
36085006700,"Census Tract 67, Richmond County, New York",5006700,2650,2468,2280,40,0,122,93,182,131,21
36085007000,"Census Tract 70, Richmond County, New York",5007000,8895,7226,5807,517,263,889,380,1669,1039,27
36085007400,"Census Tract 74, Richmond County, New York",5007400,4583,3813,2788,121,0,727,513,770,484,0
36085007500,"Census Tract 75, Richmond County, New York",5007500,4060,2476,1638,550,0,115,858,1584,1045,90
36085007700,"Census Tract 77, Richmond County, New York",5007700,1370,850,201,539,0,90,187,520,366,7
36085008100,"Census Tract 81, Richmond County, New York",5008100,4501,3450,1110,1713,20,280,939,1051,472,276
36085009601,"Census Tract 96.01, Richmond County, New York",5009601,3984,3372,2758,99,95,355,348,612,375,47
36085009602,"Census Tract 96.02, Richmond County, New York",5009602,3367,3046,2687,72,0,278,66,321,264,0
36085009700,"Census Tract 97, Richmond County, New York",5009700,4526,3245,1588,1569,0,66,811,1281,583,72
36085010500,"Census Tract 105, Richmond County, New York",5010500,4663,3151,2102,621,0,385,811,1512,782,114
36085011201,"Census Tract 112.01, Richmond County, New York",5011201,6007,5137,4651,53,0,433,15,870,855,0
36085011202,"Census Tract 112.02, Richmond County, New York",5011202,5417,4260,3228,235,22,734,622,1157,810,36
36085011401,"Census Tract 114.01, Richmond County, New York",5011401,2848,2164,1211,464,0,351,461,684,453,116
36085011402,"Census Tract 114.02, Richmond County, New York",5011402,3743,3400,3016,66,0,277,94,343,331,0
36085012100,"Census Tract 121, Richmond County, New York",5012100,3228,2516,2335,30,10,118,610,712,277,8
36085012200,"Census Tract 122, Richmond County, New York",5012200,3753,3512,3239,8,0,242,115,241,172,0
36085012500,"Census Tract 125, Richmond County, New York",5012500,2871,1950,1340,482,0,64,309,921,734,34
36085012804,"Census Tract 128.04, Richmond County, New York",5012804,4133,3345,3021,33,0,291,592,788,294,7
36085012805,"Census Tract 128.05, Richmond County, New York",5012805,2570,2109,2023,8,0,68,20,461,461,0
36085012806,"Census Tract 128.06, Richmond County, New York",5012806,5658,4787,3776,496,0,239,751,871,633,0
36085013201,"Census Tract 132.01, Richmond County, New York",5013201,1559,1441,1335,25,0,81,0,118,118,0
36085013203,"Census Tract 132.03, Richmond County, New York",5013203,5744,4899,4308,243,0,348,85,845,760,0
36085013204,"Census Tract 132.04, Richmond County, New York",5013204,4682,4272,4116,12,0,135,79,410,361,0
36085013301,"Census Tract 133.01, Richmond County, New York",5013301,1380,754,115,548,4,13,489,626,289,85
36085013302,"Census Tract 133.02, Richmond County, New York",5013302,2835,1842,230,1246,0,271,360,993,790,84
36085013400,"Census Tract 134, Richmond County, New York",5013400,4087,3260,3109,26,0,113,350,827,516,0
36085013800,"Census Tract 138, Richmond County, New York",5013800,6442,5774,5353,0,0,407,28,668,668,0
36085014100,"Census Tract 141, Richmond County, New York",5014100,2329,1373,759,303,0,255,335,956,678,47
36085014604,"Census Tract 146.04, Richmond County, New York",5014604,6988,6218,5502,14,8,550,395,770,663,0
36085014605,"Census Tract 146.05, Richmond County, New York",5014605,3680,3251,3172,9,0,70,29,429,400,0
36085014606,"Census Tract 146.06, Richmond County, New York",5014606,6687,6238,5961,0,0,277,170,449,279,0
36085014607,"Census Tract 146.07, Richmond County, New York",5014607,4539,4259,3611,54,0,530,168,280,249,11
36085014608,"Census Tract 146.08, Richmond County, New York",5014608,3617,2936,2833,0,0,76,70,681,651,22
36085014700,"Census Tract 147, Richmond County, New York",5014700,3411,3051,2840,90,0,106,228,360,235,19
36085015100,"Census Tract 151, Richmond County, New York",5015100,5412,4116,3643,6,0,462,254,1296,1145,0
36085015400,"Census Tract 154, Richmond County, New York",5015400,0,0,0,0,0,0,0,0,0,0
36085015601,"Census Tract 156.01, Richmond County, New York",5015601,6470,6041,5701,4,43,342,139,429,276,0
36085015602,"Census Tract 156.02, Richmond County, New York",5015602,3378,3268,3183,20,0,52,26,110,110,0
36085015603,"Census Tract 156.03, Richmond County, New York",5015603,4996,4486,4327,14,0,145,36,510,474,0
36085016901,"Census Tract 169.01, Richmond County, New York",5016901,3199,2773,2384,119,0,255,83,426,373,8
36085017005,"Census Tract 170.05, Richmond County, New York",5017005,5082,4678,4348,3,0,327,2,404,402,0
36085017007,"Census Tract 170.07, Richmond County, New York",5017007,5564,4551,3283,344,0,830,302,1013,894,17
36085017008,"Census Tract 170.08, Richmond County, New York",5017008,7720,7306,6838,56,0,371,97,414,399,0
36085017009,"Census Tract 170.09, Richmond County, New York",5017009,4525,4100,3896,17,0,119,232,425,368,0
36085017010,"Census Tract 170.10, Richmond County, New York",5017010,8886,7332,6603,45,15,559,301,1554,1456,29
36085017011,"Census Tract 170.11, Richmond County, New York",5017011,4547,4204,4020,4,0,147,66,343,343,0
36085017012,"Census Tract 170.12, Richmond County, New York",5017012,4526,3845,3614,23,11,167,202,681,579,0
36085017300,"Census Tract 173, Richmond County, New York",5017300,2599,2121,880,570,0,588,308,478,347,10
36085017600,"Census Tract 176, Richmond County, New York",5017600,4729,4510,4376,27,0,80,54,219,219,0
36085017700,"Census Tract 177, Richmond County, New York",5017700,6293,6061,4919,53,0,1001,176,232,231,1
36085018100,"Census Tract 181, Richmond County, New York",5018100,3038,2706,2216,22,0,426,76,332,332,0
36085018701,"Census Tract 187.01, Richmond County, New York",5018701,1898,1644,1331,5,0,235,222,254,184,0
36085018702,"Census Tract 187.02, Richmond County, New York",5018702,7877,7233,3794,446,16,2809,415,644,574,7
36085018901,"Census Tract 189.01, Richmond County, New York",5018901,4931,4326,3457,205,0,630,276,605,380,89
36085018902,"Census Tract 189.02, Richmond County, New York",5018902,5513,5092,3231,154,0,1378,944,421,138,0
36085019700,"Census Tract 197, Richmond County, New York",5019700,1805,1705,1576,6,0,103,63,100,77,0
36085019800,"Census Tract 198, Richmond County, New York",5019800,6552,6197,5860,90,27,165,296,355,201,0
